,acc,loss,val_acc,val_loss
0,0.7514055556403266,3.008619489648607,0.79085,0.45465022048950193
1,0.809372222190433,0.42945184722476537,0.79615,0.44497933397293093
2,0.8244722222646077,0.4005468751218584,0.7951,0.4448202110290527
3,0.836777777756585,0.3757590713183085,0.79535,0.4494645360946655
4,0.8490333332591586,0.3519226590368483,0.79515,0.47859716396331786
5,0.86095555551317,0.33071079036394757,0.7904,0.4997954891204834
